dataset,algorithm,k,coreset_size,coreset_size_factor,running_time,real_cost,coreset_cost,distortion,real_cost_synthetic,coreset_cost_synthetic,distortion_synthetic,real_cost_synthetic2,coreset_cost_synthetic2,distortion_synthetic2
NYTimes,Ray Maker,30,3000,100,92.0,270839218.544501,21449851.06131515,12.626624668409008,287252794.7493016,32935530.190171525,8.721669063491266,276057054.464142,28878508.02448944,9.559256116349266
NYTimes,Ray Maker,30,3000,100,89.0,270735421.0620305,22384220.4995476,12.094922897471557,287293769.92404246,33453937.516211964,8.587741571072712,275162720.76669484,27515328.417461745,10.000342957639255
NYTimes,Ray Maker,30,3000,100,83.0,269304641.01675487,22789251.387803666,11.81717803862926,288150646.20199484,33839794.99984938,8.515141601870738,273410450.99391824,27604295.290859222,9.904634337267588
NYTimes,Ray Maker,30,3000,100,85.0,270749207.4302134,20437847.578686487,13.24744234380938,286275619.7885939,30836034.39034482,9.283801417676154,272987403.9419389,25638490.226562507,10.647561597020754
NYTimes,Ray Maker,30,3000,100,86.0,269956437.42960685,21273196.962196775,12.689979691784409,286390164.34459436,33260120.53504266,8.610617151638264,273649799.10200745,27105262.611073237,10.095818034620851
NYTimes,Ray Maker,30,3000,100,85.0,270320357.7969466,19692817.47913169,13.726850313999138,287553342.4937928,31477329.348660767,9.135252209890131,272591020.82887167,23540461.47377812,11.579680420985486
NYTimes,Ray Maker,30,3000,100,89.0,269182259.2547697,21592059.154814318,12.4667247956641,288381548.80789334,33931705.36546874,8.498881671340056,273147225.1682427,26015842.160294987,10.499265158716105
NYTimes,Ray Maker,30,3000,100,97.0,273174147.26542556,19633321.536052905,13.913801939411657,287641361.953139,29685465.45096417,9.689636243982036,276438160.597015,23906015.78353879,11.563539616976447
NYTimes,Ray Maker,30,3000,100,88.0,271139555.2781773,20023967.560894936,13.540750825410306,290128459.7025101,33943197.470973864,8.547469929743954,274418630.33222306,25258553.984872647,10.864384022005869
NYTimes,Ray Maker,30,3000,100,88.0,271198189.1139581,19536237.439818107,13.88180246833052,287458682.74968415,30953898.07926675,9.286671488468428,274297675.3857843,23582058.06171427,11.631625817727487
NYTimes,Group Sampling,20,10000,500,80.0,270189469.1062528,263924233.8474406,1.0237387645972433,286577792.06798136,281916517.8624269,1.0165342358826563,276556224.5012921,271160968.22971886,1.0198968764081213
NYTimes,Group Sampling,20,10000,500,82.0,270698708.77467275,265101508.28188914,1.021113423793998,287874182.7449422,284495998.9357417,1.0118742752862528,275713570.34364456,271160291.4845421,1.0167918349481566
NYTimes,Group Sampling,20,10000,500,84.0,270154671.3254313,263828267.14777476,1.0239792507681256,288458562.3980132,283776524.9005059,1.0164990303519603,277249512.65169907,271897647.1801738,1.0196833827987442
NYTimes,Group Sampling,20,10000,500,88.0,270580518.5456864,264680635.87839532,1.0222905716079727,286938825.38240767,282851775.4064653,1.014449440771829,274846905.7949959,269968893.6848228,1.0180687931990713
NYTimes,Group Sampling,20,10000,500,62.0,270346493.0543663,264388792.68098176,1.0225338612615598,287923224.97007436,283996043.77955824,1.0138282954165532,276073767.30116415,270970054.21233183,1.0188349709109665
NYTimes,Group Sampling,20,10000,500,85.0,270561376.1256608,264230949.8769861,1.0239579286666527,291594257.26572526,287205593.36018395,1.0152805655843808,277224635.6328317,271833697.19398713,1.0198317518927664
NYTimes,Group Sampling,20,10000,500,99.0,270335453.3881345,264706350.56607765,1.0212654619355332,287237232.0734918,283765531.6898346,1.0122343977543118,276092719.2650596,271587308.46143633,1.0165891802129738
NYTimes,Group Sampling,20,10000,500,82.0,270892320.5857865,265030025.4025986,1.0221193624167024,286701043.2469809,282699780.4468304,1.0141537527684887,275536966.90242964,270473029.4627958,1.0187225227213659
NYTimes,Group Sampling,20,10000,500,84.0,270567094.0668019,265193285.4041569,1.0202637433087918,288192069.53535897,284905963.54259795,1.0115340021384625,277295131.76754546,272820465.17900723,1.0164015063371519
NYTimes,Group Sampling,20,10000,500,83.0,270222189.603627,264905416.72382337,1.0200704573940316,288231702.0235407,285003676.83776075,1.0113262580384796,274965635.8965834,270705877.25876,1.0157357449382292
NYTimes,Group Sampling,50,5000,100,170.0,257257799.34460744,243589151.05334347,1.056113534745522,285553992.7453231,279384663.8215397,1.0220818452931408,266263890.39529786,256684540.75791675,1.0373195425369055
NYTimes,Group Sampling,50,5000,100,167.0,259729709.32233384,247434159.86384454,1.0496922068693149,286502540.63220817,281664242.8810782,1.0171775362809286,267333969.11891788,259167619.52545005,1.031509914735571
NYTimes,Group Sampling,50,5000,100,161.0,260103564.15775722,247616449.90748733,1.0504292596672606,286293325.58493364,280483467.9097134,1.0207137259051946,267115298.99061996,258532190.32760453,1.0331993809054847
NYTimes,Group Sampling,50,5000,100,188.0,258995912.76797566,246629581.6553336,1.0501413132586994,287054510.4537965,281750955.97576624,1.0188235545099142,267883669.50116998,259111182.51455963,1.0338560725225259
NYTimes,Group Sampling,50,5000,100,109.0,259533618.6239766,248435179.48667234,1.0446733798338719,285676828.95682204,281826038.547032,1.0136637140756866,266664857.88351813,259273871.37702775,1.0285064841560632
NYTimes,Group Sampling,50,5000,100,172.0,258597736.0170708,246290391.7981767,1.0499708662162484,285887609.20345294,280783381.0077457,1.0181785267254349,266350103.33440077,258374794.56162167,1.0308672089563171
NYTimes,Group Sampling,50,5000,100,164.0,259207764.67861626,248080604.67899388,1.0448530025715652,287505275.8255317,283130830.2971895,1.015450262070544,268564533.6639428,261102336.91471222,1.0285795862166798
NYTimes,Group Sampling,50,5000,100,161.0,259416272.07032362,247856104.84551018,1.0466406394630423,286488091.62470174,282055163.49550605,1.015716528902568,269076445.68587095,261722878.0438072,1.02809677051172
NYTimes,Group Sampling,50,5000,100,160.0,257730480.08857608,245339236.46745747,1.0505065712257657,285984551.6324646,280638502.31281483,1.0190495932510741,266151789.2861313,257362733.68131924,1.0341504594666575
NYTimes,Group Sampling,50,5000,100,165.0,259481299.61706096,246125896.69531396,1.0542624855859033,286713991.23588586,280732752.3222534,1.0213058108259723,268392366.76062697,258951077.08146718,1.036459742842427
NYTimes,Ray Maker,40,4000,100,103.0,267533497.45001858,23975975.258460723,11.158398962545245,287104778.28303754,36692293.63100777,7.824661526212475,270134374.7142039,29513325.85509155,9.152962835857455
NYTimes,Ray Maker,40,4000,100,98.0,266787504.16202718,22743212.12259929,11.730423245576993,286125918.0350807,35680260.1451126,8.019165691937186,271446600.76358503,28911114.85828557,9.38900495861687
NYTimes,Ray Maker,40,4000,100,94.0,266404210.83429787,20611738.158939626,12.924878473616467,286650583.79856515,34463981.67977072,8.31739601251065,271078093.8512366,26395913.639936313,10.269699225000595
NYTimes,Ray Maker,40,4000,100,101.0,267041167.80855882,23126442.814062066,11.547005735191755,286765819.0262156,35605773.08142887,8.053913570992954,271525685.7780187,27984384.06048467,9.70275726602203
NYTimes,Ray Maker,40,4000,100,98.0,268438104.6138467,21858438.664276347,12.280753842339166,286721371.9011484,33452889.366005808,8.570900072760507,272369392.5969819,28714206.45575088,9.48552741712393
NYTimes,Ray Maker,40,4000,100,104.0,266468345.2989312,21331608.073916018,12.491713909968412,286800591.3957004,34059700.19267871,8.420526010893939,270329771.400097,27518268.47535978,9.823647575869604
NYTimes,Ray Maker,40,4000,100,92.0,266012539.53403726,21808955.824771103,12.197399163507601,287091322.7572838,34801439.95029242,8.249409310860182,271906787.0948716,29938197.27912222,9.082269869485069
NYTimes,Ray Maker,40,4000,100,91.0,266921406.2496488,20642303.905021347,12.93079529677493,287401138.545627,33716317.24750511,8.524096402221796,271598973.61182594,25798593.141053088,10.527666067946656
NYTimes,Ray Maker,40,4000,100,104.0,267690213.09425712,22270932.21660143,12.01971298240999,286556455.29954565,34986599.695083,8.19046314294493,272013737.5845926,28609263.433221295,9.507890275452816
NYTimes,Ray Maker,40,4000,100,111.0,265684980.07695055,19857504.859793756,13.37957522623565,285594432.9463252,33845263.75075331,8.438239248171572,270796487.3064386,26064984.729722776,10.389282407583394
NYTimes,Group Sampling,10,5000,500,54.0,278346826.4067277,272512577.5947467,1.0214090992183746,295798843.831517,292535375.3899138,1.0111558078651288,280935945.43933815,276076974.16297877,1.0176000598785575
NYTimes,Group Sampling,10,5000,500,41.0,278174864.7093562,272818434.4574877,1.0196336815088027,299659794.03937584,296593440.9696919,1.0103385734345935,281350655.8496203,277180671.7150656,1.0150442817991339
NYTimes,Group Sampling,10,5000,500,47.0,278410331.3972185,270818926.94128597,1.0280312921318766,287677082.3919226,282567711.18779254,1.0180819357691382,280675918.6429448,274259233.6000216,1.0233964230071513
NYTimes,Group Sampling,10,5000,500,56.0,277933436.8063328,271488171.9584924,1.023740499637037,290348597.6056076,286405949.8528437,1.013765942204726,283311874.6956582,277987708.6666467,1.01915252316208
NYTimes,Group Sampling,10,5000,500,55.0,278700506.2590307,272063688.9815394,1.0243943515664877,289084984.568004,285052967.0962311,1.0141448009218994,281429310.4761122,276190549.13667023,1.0189679239779115
NYTimes,Group Sampling,10,5000,500,46.0,278211126.63268995,270041086.09508634,1.0302548055029181,287323842.46317184,281437314.2985941,1.0209159477635306,280679353.5017115,273720940.8300064,1.0254215576294785
NYTimes,Group Sampling,10,5000,500,60.0,278469005.4904857,270384262.0705162,1.0299009393448388,287096225.43264544,282015164.8341075,1.0180169765038232,280378265.2951964,273742774.55757356,1.0242398753660156
NYTimes,Group Sampling,10,5000,500,50.0,278473764.3792061,271852701.5205093,1.0243553322136005,301009953.57954335,296923420.725077,1.0137629185481132,281311701.2374267,275901874.94759417,1.0196077909614065
NYTimes,Group Sampling,10,5000,500,56.0,278674537.2288505,270833853.4072079,1.0289501615953964,289296463.3738637,283880238.275846,1.0190792607858628,280023082.26029676,273019861.4666268,1.0256509572455628
NYTimes,Group Sampling,10,5000,500,57.0,278976360.3538272,271645306.62009406,1.026987595791544,291816608.3460118,286868926.54468346,1.0172471862356194,281533629.6366323,275403337.6374639,1.0222593235498045
NYTimes,Ray Maker,30,15000,500,107.0,271682181.9136866,23506643.09354752,11.557676731317805,286890091.182288,34572619.834737554,8.298187772684477,274157572.6179339,27807377.093670707,9.859166928776446
NYTimes,Ray Maker,30,15000,500,103.0,270574795.0194131,21944014.67790138,12.33023213805513,286784215.65329367,33395365.810282867,8.587545268481206,274210574.89285827,27117655.349303074,10.111883618282858
NYTimes,Ray Maker,30,15000,500,104.0,272311670.7320422,22333737.81946995,12.192839055119927,286731215.96628916,31970590.492898036,8.968593058360426,275774718.0429771,25871229.938661776,10.659513239100448
NYTimes,Ray Maker,30,15000,500,101.0,269695985.0771361,25325645.135512922,10.649125960426355,286918137.4959213,36738247.11148799,7.809793881162133,274617613.05103683,32145217.194483098,8.543031810597563
NYTimes,Ray Maker,30,15000,500,118.0,270439478.983061,24438659.056892302,11.066052288445443,286986641.16929364,35013548.370440334,8.196445505408352,274960817.25297683,28594655.907457285,9.61581136499247
NYTimes,Ray Maker,30,15000,500,117.0,271007018.4143667,25600283.41589308,10.58609445886529,287117528.7422079,37038430.31485306,7.751881661871312,274202706.378188,30798758.075716164,8.903044262501872
NYTimes,Ray Maker,30,15000,500,96.0,270763316.91073906,25431849.6288536,10.646623067617766,287546916.4211558,37465563.413764976,7.674965761105039,274312114.2303322,30005820.81555412,9.141963351595335
NYTimes,Ray Maker,30,15000,500,96.0,270454462.88471365,25072006.480987504,10.78710884546889,287356113.9447374,36347931.84201397,7.905707405684832,273966249.5123255,30423992.005959067,9.004940885425702
NYTimes,Ray Maker,30,15000,500,113.0,268622765.7818462,25722729.4914642,10.44301172902299,287944085.1967497,38199403.11809032,7.537921058781841,274058399.71672344,32278220.03740774,8.49050534382357
NYTimes,Ray Maker,30,15000,500,100.0,271474701.68865436,23713676.35181943,11.448022552936019,287077519.3372503,34659770.544496335,8.282729943889823,275203299.8703845,28302517.589094486,9.72363320697752
NYTimes,Ray Maker,30,6000,200,89.0,270561347.21555054,21567521.825361066,12.544850975757436,288847349.2378597,35168462.24453297,8.21324933770062,272116860.7364851,26020400.696705066,10.457827452708788
NYTimes,Ray Maker,30,6000,200,84.0,270396554.74380314,25823944.424617123,10.470768922738346,286222773.429608,36693786.5835972,7.800306266498941,274024433.8132377,32078873.800653208,8.542208667177645
NYTimes,Ray Maker,30,6000,200,93.0,270720422.7460354,25487788.389293924,10.621573696827724,286907492.08473164,36522692.87942244,7.8555952331319086,274569355.68775266,30434999.378168575,9.0215002890621
NYTimes,Ray Maker,30,6000,200,92.0,269750959.02944165,22538626.0938794,11.968385202623123,286665418.2938468,32526559.091756575,8.81327217813514,274599008.41062176,26822373.968923777,10.237684730246858
NYTimes,Ray Maker,30,6000,200,90.0,269511104.950564,22958505.574933764,11.739052616944628,287119007.5416487,35641058.82526179,8.055849545584866,275768921.6807142,30423324.64561159,9.064391380397423
NYTimes,Ray Maker,30,6000,200,89.0,271023971.9625697,22036219.49959016,12.29902306825408,287120157.1052,32663296.92986858,8.790299329601545,275460443.93550825,27963802.87758574,9.850607413496766
NYTimes,Ray Maker,30,6000,200,94.0,271009200.08210605,24775283.705127694,10.93869209764148,286704541.10625595,35629693.8244103,8.046786551666393,274074824.5089164,28909247.820584834,9.480524232586964
NYTimes,Ray Maker,30,6000,200,92.0,271549328.11864823,22105453.303219475,12.284268700298462,287147823.25060475,32034074.302044574,8.963824599491472,274487516.33761364,25816953.956701014,10.632064371264374
NYTimes,Ray Maker,30,6000,200,86.0,271834535.0201375,23421063.143462215,11.606413139961058,287283562.40741116,34771807.01249135,8.261968160130648,275487804.8029993,28007283.457395945,9.836291521170384
NYTimes,Ray Maker,30,6000,200,87.0,269424718.36167127,21882799.45037843,12.312168695445957,288923562.9662644,35787181.316084936,8.073381371234303,273553722.5683571,27488493.439327277,9.951572034027476
NYTimes,Group Sampling,30,1500,50,124.0,275745185.9663591,252546368.1617359,1.0918596373944534,286823866.2458242,276803751.86334944,1.0361993445356963,278175278.19195396,261810205.68066138,1.0625073895371886
NYTimes,Group Sampling,30,1500,50,118.0,272655800.41480637,252512984.13425812,1.079769427895393,287137109.3183615,281533170.8369389,1.0199050735824957,276665906.7399751,264288768.9936641,1.0468318717947782
NYTimes,Group Sampling,30,1500,50,124.0,272431059.54729104,253071209.62018833,1.0764996143028602,290027070.8965751,284096236.9002677,1.020876144158113,275971303.4301637,263355872.65092835,1.0479025990658533
NYTimes,Group Sampling,30,1500,50,125.0,274992945.60783106,252539659.6424448,1.0889099399166708,292531614.36309326,283111718.91948354,1.0332727146709484,277196799.0240789,260535882.4004492,1.0639486448857802
NYTimes,Group Sampling,30,1500,50,122.0,273018675.37444556,253793458.5726248,1.0757514275976476,288696240.06103027,282429847.7497316,1.0221874294138042,275721329.34915286,264063380.6489967,1.0441482975469907
NYTimes,Group Sampling,30,1500,50,132.0,274175530.2540598,251951269.19509017,1.0882085695776391,287466492.75696033,278276471.2436167,1.0330247881621952,279110623.4752116,263774630.38919485,1.0581405158767119
NYTimes,Group Sampling,30,1500,50,124.0,273455712.78634673,250172553.25665483,1.0930684010959646,287259791.188851,276175271.61994475,1.040135814853692,277179330.1450371,261088190.69599771,1.0616310504360398
NYTimes,Group Sampling,30,1500,50,118.0,272832339.6411938,253258754.0927922,1.0772869061072217,287970617.49780613,281141960.43231434,1.024288999959278,276751687.44994766,263808442.12168252,1.0490630444733646
NYTimes,Group Sampling,30,1500,50,124.0,273311578.15578634,250339956.42376837,1.091761707001068,285822367.2421321,275781407.15201414,1.0364091263214974,275452707.51430607,258764244.83409137,1.0644929236298262
NYTimes,Group Sampling,30,1500,50,124.0,274994136.99341273,251493525.3221684,1.0934442015600185,286090088.06861186,275055876.15403104,1.0401162558999528,278106412.18962497,261448880.49485797,1.063712384857944
NYTimes,StreamKM++,40,2000,50,1450.0,275419224.2020846,142947367.22240558,1.9267177112368346,286705438.66760147,176255421.51730293,1.6266474880573003,277762819.83553547,157980589.55791682,1.75820852810342
NYTimes,StreamKM++,40,2000,50,1441.0,275652109.54089946,147555270.5801233,1.8681278442793332,286807635.06368184,185073726.35790628,1.5496939555268727,281415882.39347774,166704953.62539434,1.688107499347934
NYTimes,StreamKM++,40,2000,50,1476.0,275643399.60637134,140718289.333753,1.9588313709002354,286569749.0079972,173331568.0741942,1.6533038510638274,276994962.5044244,151469764.11039078,1.82871455654048
NYTimes,StreamKM++,40,2000,50,1322.0,275279361.2488898,144867560.0918579,1.9002139683607573,287257572.47075534,181928280.52566773,1.5789605202706625,277357680.8902275,161629180.9995237,1.7160124129506344
NYTimes,StreamKM++,40,2000,50,1464.0,275943321.8796575,142250373.25154158,1.9398425155040293,286669316.1364043,174927864.0747244,1.6387858941326063,275511425.8685274,154750631.46386135,1.7803573611450312
NYTimes,StreamKM++,40,2000,50,1439.0,275481063.0570076,149674194.04134905,1.840538142339374,286627410.3773941,183306603.56151947,1.5636502166775412,277370482.29311377,164239285.03599662,1.6888193481378222
NYTimes,StreamKM++,40,2000,50,1438.0,275355292.7475152,144784002.8060256,1.9018350605793275,287072660.48067695,174176009.26950958,1.6481756683061777,276602432.5832184,155216528.82524502,1.7820423809028687
NYTimes,StreamKM++,40,2000,50,1385.0,276467418.02333677,139105908.7258087,1.9874599185307145,286829200.22426766,173247348.28792533,1.655605139465552,275797265.4668544,147915233.94712585,1.8645629534375179
NYTimes,StreamKM++,40,2000,50,1472.0,276635681.22604954,146563182.7706552,1.8874841279814056,286981299.73034203,177860215.71685204,1.6135215993845828,278858816.0555345,159433604.10850042,1.749059225091348
NYTimes,StreamKM++,40,2000,50,1438.0,276496256.0494655,141309380.88740277,1.9566730411888327,287341450.69091696,173274093.57179374,1.6583058942499156,276731037.7684603,155464801.59256384,1.7800237412820061
